gen,Q1,Q2,Q3,Q4
WestMed_AGG_NG,0.7,0.6,0.7,0.7
EastMed_AGG_NG,0.7,0.6,0.7,0.7
EastAna_AGG_NG,0.7,0.6,0.7,0.7
SouthEast_AGG_NG,0.7,0.6,0.7,0.7
NorthWest_AGG_NG,0.7,0.6,0.7,0.7
CenterAna_AGG_NG,0.7,0.6,0.7,0.7
CenterBlack_AGG_NG,0.7,0.6,0.7,0.7
Trakia_AGG_NG,0.7,0.6,0.7,0.7
EUAS_ISTANBUL_New_NG,0.7,0.6,0.7,0.7
VERBENA_NG,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_WestMed,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_WestAna,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_EastMed,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_EastAna,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_SouthEast,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_NorthWest,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_CenterAna,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_CenterBlack,0.7,0.6,0.7,0.7
Generic_Gas_CCGT_Trakia,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_WestMed,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_WestAna,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_EastMed,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_EastAna,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_SouthEast,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_NorthWest,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_CenterAna,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_CenterBlack,0.7,0.6,0.7,0.7
Generic_Gas_OCGT_Trakia,0.7,0.6,0.7,0.7
AFSIN_ELBISTAN_A1,0.5,0.45,0.5,0.5
AFSIN_ELBISTAN_A2,0.5,0.45,0.5,0.5
AFSIN_ELBISTAN_A3,0.5,0.45,0.5,0.5
AFSIN_ELBISTAN_A4,0.5,0.45,0.5,0.5
EUAS_AFSIN_ELBISTAN_B1,0.5,0.45,0.5,0.5
EUAS_AFSIN_ELBISTAN_B2,0.5,0.45,0.5,0.5
EUAS_AFSIN_ELBISTAN_B3,0.5,0.45,0.5,0.5
EUAS_AFSIN_ELBISTAN_B4,0.5,0.45,0.5,0.5
BOLU_GOYNUK_1,0.5,0.45,0.5,0.5
BOLU_GOYNUK_2,0.5,0.45,0.5,0.5
EUAS_CAN_1,0.5,0.45,0.5,0.5
EUAS_CAN_2,0.5,0.45,0.5,0.5
CAN_II,0.5,0.45,0.5,0.5
EUAS_CAYIRHAN_1,0.5,0.45,0.5,0.5
EUAS_CAYIRHAN_2,0.5,0.45,0.5,0.5
EUAS_CAYIRHAN_3,0.5,0.45,0.5,0.5
EUAS_CAYIRHAN_4,0.5,0.45,0.5,0.5
CUMRA_SEKER_KONYA,0.5,0.45,0.5,0.5
CUMRA_TERMIK_KONYA,0.5,0.45,0.5,0.5
KANGAL_1,0.5,0.45,0.5,0.5
KANGAL_2,0.5,0.45,0.5,0.5
KANGAL_3,0.5,0.45,0.5,0.5
KEMERKOY_1,0.5,0.45,0.5,0.5
KEMERKOY_2,0.5,0.45,0.5,0.5
KEMERKOY_3,0.5,0.45,0.5,0.5
ORHANELI,0.5,0.45,0.5,0.5
POLAT,0.5,0.45,0.5,0.5
SEYITOMER_1,0.5,0.45,0.5,0.5
SEYITOMER_2,0.5,0.45,0.5,0.5
SEYITOMER_3,0.5,0.45,0.5,0.5
SEYITOMER_4,0.5,0.45,0.5,0.5
EUAS_SOMA_A1,0.5,0.45,0.5,0.5
EUAS_SOMA_A2,0.5,0.45,0.5,0.5
SOMA_B1,0.5,0.45,0.5,0.5
SOMA_B2,0.5,0.45,0.5,0.5
SOMA_B3,0.5,0.45,0.5,0.5
SOMA_B4,0.5,0.45,0.5,0.5
SOMA_B5,0.5,0.45,0.5,0.5
SOMA_B6,0.5,0.45,0.5,0.5
SOMA_KOLIN_1,0.5,0.45,0.5,0.5
SOMA_KOLIN_2,0.5,0.45,0.5,0.5
TUFANBEYLI_1,0.5,0.45,0.5,0.5
TUFANBEYLI_2,0.5,0.45,0.5,0.5
TUFANBEYLI_3,0.5,0.45,0.5,0.5
TUNCBILEK_A,0.5,0.45,0.5,0.5
TUNCBILEK_B1,0.5,0.45,0.5,0.5
TUNCBILEK_B2,0.5,0.45,0.5,0.5
YATAGAN_1,0.5,0.45,0.5,0.5
YATAGAN_2,0.5,0.45,0.5,0.5
YATAGAN_3,0.5,0.45,0.5,0.5
YENIKOY_1,0.5,0.45,0.5,0.5
YENIKOY_2,0.5,0.45,0.5,0.5
YUNUS_EMRE,0.5,0.45,0.5,0.5
WestMed_Agg_Lignite,0.5,0.45,0.5,0.5
EastAna_Agg_Lignite,0.5,0.45,0.5,0.5
SouthEast_Agg_Lignite,0.5,0.45,0.5,0.5
NorthWest_Agg_Lignite,0.5,0.45,0.5,0.5
CenterWest_Agg_Lignite,0.5,0.45,0.5,0.5
CenterBlack_Agg_Lignite,0.5,0.45,0.5,0.5
Trakia_Agg_Lignite,0.5,0.45,0.5,0.5
EastMed_Agg_Lignite,0.5,0.45,0.5,0.5
WestAna_Agg_Lignite,0.5,0.45,0.5,0.5
CATALAGZI_B1,0.5,0.45,0.5,0.5
CATALAGZI_B2,0.5,0.45,0.5,0.5
ISDEMIR,0.5,0.45,0.5,0.5
KARDEMIR,0.5,0.45,0.5,0.5
ERDEMIR,0.5,0.45,0.5,0.5
SILOPI_1,0.5,0.45,0.5,0.5
SILOPI_2,0.5,0.45,0.5,0.5
SILOPI_3,0.5,0.45,0.5,0.5
AFSIN_ELBISTAN_CD,0.5,0.45,0.5,0.5
ALPU,0.5,0.45,0.5,0.5
ZONGULDAK,0.5,0.45,0.5,0.5
DINAR,0.5,0.45,0.5,0.5
ILGIN,0.5,0.45,0.5,0.5
KARAPINAR,0.5,0.45,0.5,0.5
KINIK,0.5,0.45,0.5,0.5
MALKARA,0.5,0.45,0.5,0.5
AKSA_YALOVA,0.85,0.6,0.85,0.85
ATLAS_1,0.85,0.6,0.85,0.85
ATLAS_2,0.85,0.6,0.85,0.85
BEKIRLI_1,0.85,0.6,0.85,0.85
BEKIRLI_2,0.85,0.6,0.85,0.85
ICDAS_1,0.85,0.6,0.85,0.85
ICDAS_2,0.85,0.6,0.85,0.85
ICDAS_3,0.85,0.6,0.85,0.85
CENAL_1,0.85,0.6,0.85,0.85
CENAL_2,0.85,0.6,0.85,0.85
COLAKOGLU_2,0.85,0.6,0.85,0.85
HUNUTLU_1,0.85,0.6,0.85,0.85
HUNUTLU_2,0.85,0.6,0.85,0.85
ISKEN_SUGOZU_1,0.85,0.6,0.85,0.85
ISKEN_SUGOZU_2,0.85,0.6,0.85,0.85
IZDEMIR,0.85,0.6,0.85,0.85
SouthEast_Agg_ImpCoal,0.85,0.6,0.85,0.85
ZETES_1_EREN,0.85,0.6,0.85,0.85
ZETES_2_1_EREN,0.85,0.6,0.85,0.85
ZETES_2_2_EREN,0.85,0.6,0.85,0.85
ZETES_3_1_EREN,0.85,0.6,0.85,0.85
ZETES_3_2_EREN,0.85,0.6,0.85,0.85
ALBAYRAK,0.85,0.6,0.85,0.85
CAYCUMA,0.85,0.6,0.85,0.85
WestAna_AGG_Liquids,0.3279830395485481,0.3922284984444884,0.3831635485103826,0.3582956455008159
EastMed_AGG_Liquids,0.3279830395485481,0.3922284984444884,0.3831635485103826,0.3582956455008159
EastAna_AGG_Liquids,0.3279830395485481,0.3922284984444884,0.3831635485103826,0.3582956455008159
SouthEast_AGG_Liquids,0.3279830395485481,0.3922284984444884,0.3831635485103826,0.3582956455008159
NorthWest_AGG_Liquids,0.3279830395485481,0.3922284984444884,0.3831635485103826,0.3582956455008159
CenterAna_AGG_Liquids,0.4431726678821027,0.4175722959052493,0.4251923683497813,0.4605226870384315
CCGT_CCS_ANATOLIA,0.85,0.85,0.85,0.85
CCGT_CCS_TRAKYA,0.85,0.85,0.85,0.85
COAL_CCS_ANATOLIA,0.85,0.85,0.85,0.85
COAL_CCS_TRAKYA,0.85,0.85,0.85,0.85
Generic_Gas_CCGT_H2,1.0,1.0,1.0,1.0
Generic_Gas_OCGT_H2,1.0,1.0,1.0,1.0
WestAna_Agg_Geo,0.81,0.75,0.65,0.75
WestMed_Agg_Geo,0.76,0.7,0.6,0.7
Geo_WestAna,0.81,0.75,0.65,0.75
Geo_NorthWest,0.76,0.7,0.6,0.7
Geo_Candidate_WestMed,0.76,0.7,0.6,0.7
Geo_Candidate_WestAna,0.81,0.75,0.65,0.75
Geo_Candidate_CenterAna,0.76,0.7,0.6,0.7
WestMed_Agg_Biomass,0.55455,0.4746,0.578363,0.558626
WestAna_Agg_Biomass,0.529233,0.512785,0.492788,0.539762
EastMed_Agg_Biomass,0.38361,0.465505,0.485794,0.456282
EastAna_Agg_Biomass,0.180269,0.177355,0.229544,0.210785
SouthEast_Agg_Biomass,0.446806,0.436259,0.468916,0.493385
NorthWest_Agg_Biomass,0.542251,0.503864,0.454091,0.461018
CenterAna_Agg_Biomass,0.473141,0.454266,0.460655,0.451631
CenterBlack_Agg_Biomass,0.560292,0.516897,0.52414,0.504137
Trakia_Agg_Biomass,0.544206,0.578368,0.528649,0.567343
CenterAna_Agg_Biomass_Com,0.473141,0.454266,0.460655,0.451631
WestMed_Agg_Biomass_Com,0.55455,0.4746,0.578363,0.558626
WestAna_Agg_Biomass_Com,0.529233,0.512785,0.492788,0.539762
NorthWest_Agg_Biomass_Com,0.542251,0.503864,0.454091,0.461018
SouthEast_Agg_Biomass_Com,0.446806,0.436259,0.468916,0.493385
CenterBlack_Agg_Biomass_Com,0.560292,0.516897,0.52414,0.504137
EastAna_Agg_Biomass_Com,0.180269,0.177355,0.229544,0.210785
EastMed_Agg_Biomass_Com,0.38361,0.465505,0.485794,0.456282
Trakia_Agg_Biomass_Com,0.544206,0.578368,0.528649,0.567343
CenterAna_Agg_Biomass_Cand,0.473141,0.454266,0.460655,0.451631
WestMed_Agg_Biomass_Cand,0.55455,0.4746,0.578363,0.558626
WestAna_Agg_Biomass_Cand,0.529233,0.512785,0.492788,0.539762
NorthWest_Agg_Biomass_Cand,0.542251,0.503864,0.454091,0.461018
SouthEast_Agg_Biomass_Cand,0.446806,0.436259,0.468916,0.493385
CenterBlack_Agg_Biomass_Cand,0.560292,0.516897,0.52414,0.504137
EastAna_Agg_Biomass_Cand,0.180269,0.177355,0.229544,0.210785
EastMed_Agg_Biomass_Cand,0.38361,0.465505,0.485794,0.456282
Trakia_Agg_Biomass_Cand,0.544206,0.578368,0.528649,0.567343
WestAna_AGG_Dam,0.1073099238274508,0.1596419256719903,0.1862075199336152,0.0081672700074829
WestMed_AGG_Dam,0.2294767051938032,0.1879174395563169,0.1533613491376133,0.1324353136915318
EastMed_AGG_Dam,0.2539478494692807,0.2737898735521578,0.2416581956297513,0.1475583960423028
EastAna_AGG_Dam,0.2102612935915841,0.4162352492334887,0.2586019605047304,0.1864164959866655
SouthEast_AGG_Dam,0.2791496479410626,0.2785244561408345,0.2580245511575499,0.2246837652707925
NorthWest_AGG_Dam,0.3661989327113373,0.3835806080876054,0.2164605895030997,0.1877067686117359
CenterAna_AGG_Dam,0.1578784123996335,0.1739227069209271,0.1653835184725005,0.0855574007997582
CenterBlack_AGG_Dam,0.1484460974835776,0.2094517404399004,0.1950563059212178,0.1162318115816672
WestAna_AGG_ROR,1.0,1.0,1.0,1.0
WestMed_AGG_ROR,1.0,1.0,1.0,1.0
EastMed_AGG_ROR,1.0,1.0,1.0,1.0
EastAna_AGG_ROR,1.0,1.0,1.0,1.0
SouthEast_AGG_ROR,1.0,1.0,1.0,1.0
NorthWest_AGG_ROR,1.0,1.0,1.0,1.0
CenterAna_AGG_ROR,1.0,1.0,1.0,1.0
CenterBlack_AGG_ROR,1.0,1.0,1.0,1.0
Hydro_Sto_EastMed_Com,0.2539478494692807,0.2737898735521578,0.2416581956297513,0.1475583960423028
Hydro_Sto_NorthWest_Com,0.3661989327113373,0.3835806080876054,0.2164605895030997,0.1877067686117359
Hydro_Sto_EastAna_Com,0.2102612935915841,0.4162352492334887,0.2586019605047304,0.1864164959866655
Hydro_Sto_SouthEast_Com,0.2791496479410626,0.2785244561408345,0.2580245511575499,0.2246837652707925
Hydro_Sto_CenterBlack_Com,0.1484460974835776,0.2094517404399004,0.1950563059212178,0.1162318115816672
Hydro_Sto_WestMed_Com,0.2539478494692807,0.2737898735521578,0.2416581956297513,0.1475583960423028
Hydro_Sto_WestAna_Com,0.1073099238274508,0.1596419256719903,0.1862075199336152,0.0081672700074829
Hydro_Sto_CenterAna_Com,0.1578784123996335,0.1739227069209271,0.1653835184725005,0.0855574007997582
ROR_CenterBlack_Com,1.0,1.0,1.0,1.0
ROR_EastAna_Com,1.0,1.0,1.0,1.0
ROR_SouthEast_Com,1.0,1.0,1.0,1.0
ROR_EastMed_Com,1.0,1.0,1.0,1.0
ROR_CenterAna_Com,1.0,1.0,1.0,1.0
ROR_WestMed_Com,1.0,1.0,1.0,1.0
ROR_NorthWest_Com,1.0,1.0,1.0,1.0
ROR_WestAna_Com,1.0,1.0,1.0,1.0
Hydro_Sto_EastMed_Cand,0.2539478494692807,0.2737898735521578,0.2416581956297513,0.1475583960423028
Hydro_Sto_NorthWest_Cand,0.3661989327113373,0.3835806080876054,0.2164605895030997,0.1877067686117359
Hydro_Sto_EastAna_Cand,0.2102612935915841,0.4162352492334887,0.2586019605047304,0.1864164959866655
Hydro_Sto_SouthEast_Cand,0.2791496479410626,0.2785244561408345,0.2580245511575499,0.2246837652707925
Hydro_Sto_CenterBlack_Cand,0.1484460974835776,0.2094517404399004,0.1950563059212178,0.1162318115816672
Hydro_Sto_WestMed_Cand,0.2539478494692807,0.2737898735521578,0.2416581956297513,0.1475583960423028
Hydro_Sto_WestAna_Cand,0.1073099238274508,0.1596419256719903,0.1862075199336152,0.0081672700074829
Hydro_Sto_CenterAna_Cand,0.1578784123996335,0.1739227069209271,0.1653835184725005,0.0855574007997582
ROR_CenterBlack_Cand,1.0,1.0,1.0,1.0
ROR_EastAna_Cand,1.0,1.0,1.0,1.0
ROR_SouthEast_Cand,1.0,1.0,1.0,1.0
ROR_EastMed_Cand,1.0,1.0,1.0,1.0
ROR_CenterAna_Cand,1.0,1.0,1.0,1.0
ROR_WestMed_Cand,1.0,1.0,1.0,1.0
ROR_NorthWest_Cand,1.0,1.0,1.0,1.0
ROR_WestAna_Cand,1.0,1.0,1.0,1.0
Gokcekaya_PHP,1.0,1.0,1.0,1.0
PHP_Generic_CenterBlack,1.0,1.0,1.0,1.0
PHP_Generic_CenterAna,1.0,1.0,1.0,1.0
PHP_Generic_WestMed,1.0,1.0,1.0,1.0
NorthWest_Agg_Onshore,1.0,1.0,1.0,1.0
Trakia_Agg_Onshore,1.0,1.0,1.0,1.0
EastAna_Agg_Onshore,1.0,1.0,1.0,1.0
EastMed_Agg_Onshore,1.0,1.0,1.0,1.0
SouthEast_Agg_Onshore,1.0,1.0,1.0,1.0
WestMed_Agg_Onshore,1.0,1.0,1.0,1.0
CenterBlack_Agg_Onshore,1.0,1.0,1.0,1.0
WestAna_Agg_Onshore,1.0,1.0,1.0,1.0
CenterAna_Agg_Onshore,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2025,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2025,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2025,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2025,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2025,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2025,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2025,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2025,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2025,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2026,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2026,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2026,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2026,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2026,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2026,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2026,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2026,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2026,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2027,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2027,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2027,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2027,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2027,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2027,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2027,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2027,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2027,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2028,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2028,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2028,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2028,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2028,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2028,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2028,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2028,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2028,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2029,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2029,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2029,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2029,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2029,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2029,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2029,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2029,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2029,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2030,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2030,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2030,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2030,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2030,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2030,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2030,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2030,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2030,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2031,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2031,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2031,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2031,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2031,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2031,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2031,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2031,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2031,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2032,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2032,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2032,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2032,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2032,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2032,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2032,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2032,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2032,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2033,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2033,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2033,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2033,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2033,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2033,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2033,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2033,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2033,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2034,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2034,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2034,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2034,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2034,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2034,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2034,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2034,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2034,1.0,1.0,1.0,1.0
WestMed_Onshore_Com2035,1.0,1.0,1.0,1.0
WestAna_Onshore_Com2035,1.0,1.0,1.0,1.0
EastMed_Onshore_Com2035,1.0,1.0,1.0,1.0
EastAna_Onshore_Com2035,1.0,1.0,1.0,1.0
SouthEast_Sonshore_Com2035,1.0,1.0,1.0,1.0
NorthWest_Onshore_Com2035,1.0,1.0,1.0,1.0
CenterAna_Onshore_Com2035,1.0,1.0,1.0,1.0
CenterBlack_Onshore_Com2035,1.0,1.0,1.0,1.0
Trakia_Onshore_Com2035,1.0,1.0,1.0,1.0
NorthWest_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
Trakia_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
EastAna_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
EastMed_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
SouthEast_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
WestMed_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
CenterBlack_Agg_Oshore_Cand,1.0,1.0,1.0,1.0
WestAna_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
CenterAna_Agg_Onshore_Cand,1.0,1.0,1.0,1.0
Offshore_WestAna_Com2030,1.0,1.0,1.0,1.0
Offshore_Trakia_Com2030,1.0,1.0,1.0,1.0
Offshore_NorthWest_Com2030,1.0,1.0,1.0,1.0
Offshore_WestAna_Com2031,1.0,1.0,1.0,1.0
Offshore_Trakia_Com2031,1.0,1.0,1.0,1.0
Offshore_NorthWest_Com2031,1.0,1.0,1.0,1.0
Offshore_WestAna_Com2032,1.0,1.0,1.0,1.0
Offshore_Trakia_Com2032,1.0,1.0,1.0,1.0
Offshore_NorthWest_Com2032,1.0,1.0,1.0,1.0
Offshore_WestAna_Com2033,1.0,1.0,1.0,1.0
Offshore_Trakia_Com2033,1.0,1.0,1.0,1.0
Offshore_NorthWest_Com2033,1.0,1.0,1.0,1.0
Offshore_WestAna_Com2034,1.0,1.0,1.0,1.0
Offshore_Trakia_Com2034,1.0,1.0,1.0,1.0
Offshore_NorthWest_Com2034,1.0,1.0,1.0,1.0
Offshore_WestAna_Com2035,1.0,1.0,1.0,1.0
Offshore_Trakia_Com2035,1.0,1.0,1.0,1.0
Offshore_NorthWest_Com2035,1.0,1.0,1.0,1.0
Offshore_Trakia_Cand2030,1.0,1.0,1.0,1.0
Offshore_WestAna_Cand2030,1.0,1.0,1.0,1.0
Offshore_NorthWestAna_Cand2030,1.0,1.0,1.0,1.0
NorthWest_Agg_DistPV,1.0,1.0,1.0,1.0
Trakia_Agg_DistPV,1.0,1.0,1.0,1.0
EastAna_Agg_DistPV,1.0,1.0,1.0,1.0
EastMed_Agg_DistPV,1.0,1.0,1.0,1.0
SouthEast_Agg_DistPV,1.0,1.0,1.0,1.0
WestMed_Agg_DistPV,1.0,1.0,1.0,1.0
CenterBlack_Agg_DistPV,1.0,1.0,1.0,1.0
WestAna_Agg_DistPV,1.0,1.0,1.0,1.0
CenterAna_Agg_DistPV,1.0,1.0,1.0,1.0
EastAna_Agg_UtilPV,1.0,1.0,1.0,1.0
EastMed_Agg_UtilPV,1.0,1.0,1.0,1.0
SouthEast_Agg_UtilPV,1.0,1.0,1.0,1.0
WestMed_Agg_UtilPV,1.0,1.0,1.0,1.0
CenterBlack_Agg_UtilPV,1.0,1.0,1.0,1.0
